Date,Open,High,Low,Close,Adj Close,Volume
8/23/2016,51.5,52.23,51.470001,52.060001,52.060001,2644600
8/24/2016,51.904999,52.119999,51.330002,51.360001,51.360001,2060800
8/25/2016,51.400002,51.875,51.299999,51.509998,51.509998,1084200
8/26/2016,51.66,52.34,51.485001,51.735001,51.735001,1607200
8/29/2016,51.724998,52,51.595001,51.639999,51.639999,1178600
8/30/2016,51.584999,51.810001,51.285,51.470001,51.470001,1041000
8/31/2016,51.48,51.650002,51.345001,51.525002,51.525002,1459600
9/1/2016,51.544998,52,51.365002,51.900002,51.900002,1434800
9/2/2016,52.240002,52.334999,51.93,52.169998,52.169998,1436200
9/6/2016,52.145,52.145,51.630001,51.849998,51.849998,1374400
9/7/2016,51.880001,51.880001,51.439999,51.564999,51.564999,1270400
9/8/2016,51.389999,51.535,51.07,51.134998,51.134998,1577000
9/9/2016,50.84,50.970001,50.125,50.139999,50.139999,2106400
9/12/2016,50.009998,50.665001,49.91,50.580002,50.580002,2128000
9/13/2016,50.290001,50.299999,49.575001,49.665001,49.665001,2465400
9/14/2016,49.639999,50.189999,49.099998,49.189999,49.189999,2686800
9/15/2016,49.080002,50.290001,48.865002,49.965,49.965,3570600
9/16/2016,50.075001,50.075001,49.330002,49.605,49.605,3993200
9/19/2016,49.66,50.075001,49.505001,49.650002,49.650002,1413200
9/20/2016,49.990002,50.014999,49.66,49.669998,49.669998,1578400
9/21/2016,49.939999,50.834999,49.82,50.75,50.75,2634600
9/22/2016,50.950001,51.375,50.919998,51.165001,51.165001,2094400
9/23/2016,51.139999,51.34,50.57,50.595001,50.595001,1411600
9/26/2016,50.294998,50.474998,50.02,50.125,50.125,1632400
9/27/2016,49.904999,50.380001,49.650002,50.305,50.305,1787600
9/28/2016,50.365002,50.365002,49.639999,50.115002,50.115002,2075800
9/29/2016,49.974998,50.279999,49.724998,49.860001,49.860001,1866600
9/30/2016,49.880001,49.990002,49.474998,49.735001,49.735001,2913000
10/3/2016,49.549999,49.990002,49.549999,49.875,49.875,1600400
10/4/2016,50.095001,50.134998,49.264999,49.445,49.445,1937200
10/5/2016,49.685001,49.939999,49.360001,49.845001,49.845001,2287800
10/6/2016,49.740002,50.415001,49.709999,50.404999,50.404999,2037600
10/7/2016,50.439999,50.439999,49.68,49.990002,49.990002,3070400
10/10/2016,50.115002,50.435001,50,50.27,50.27,1269000
10/11/2016,50.275002,50.275002,49.285,49.564999,49.564999,2040400
10/12/2016,49.540001,50.169998,49.310001,50.044998,50.044998,2073600
10/13/2016,49.740002,50.029999,49.43,49.865002,49.865002,1706800
10/14/2016,49.25,50.415001,49.25,50.029999,50.029999,1878600
10/17/2016,50.080002,50.16,49.764999,49.924999,49.924999,1547000
10/18/2016,50.349998,50.5,50.014999,50.029999,50.029999,901800
10/19/2016,50.095001,50.224998,49.84,49.904999,49.904999,2396800
10/20/2016,49.994999,50.060001,49.544998,49.825001,49.825001,1623600
10/21/2016,49.665001,49.665001,49.035,49.580002,49.580002,2237200
10/24/2016,49.990002,50.389999,49.869999,50.255001,50.255001,2110600
10/25/2016,50.25,50.325001,49.785,49.860001,49.860001,1869400
10/26/2016,49.764999,50.235001,49.724998,49.994999,49.994999,2165000
10/27/2016,46.615002,48.595001,46.404999,48.375,48.375,9091400
10/28/2016,48.810001,49.52,48.810001,49.165001,49.165001,4841600
10/31/2016,49.240002,49.435001,48.740002,49.240002,49.240002,2924000
11/1/2016,49.369999,49.564999,48.945,49.279999,49.279999,2957600
11/2/2016,49.310001,49.759998,49.294998,49.330002,49.330002,2615400
11/3/2016,49.334999,49.345001,49.025002,49.055,49.055,2009800
11/4/2016,48.705002,49.27,48.705002,48.965,48.965,2106000
11/7/2016,49.84,49.965,49.474998,49.779999,49.779999,1974000
11/8/2016,49.509998,50.255001,49.474998,50.084999,50.084999,1565800
11/9/2016,48.57,50.415001,48.529999,50.255001,50.255001,2457800
11/10/2016,50.395,50.494999,49.330002,49.900002,49.900002,2694800
11/11/2016,49.744999,50.355,49.595001,50.27,50.27,2651000
11/14/2016,50.415001,50.540001,50.025002,50.060001,50.060001,3401600
11/15/2016,50.174999,50.865002,50.014999,50.77,50.77,3699600
11/16/2016,50.599998,51.855,50.599998,51.605,51.605,5067800
11/17/2016,51.535,52.654999,51.535,52.529999,52.529999,4016400
11/18/2016,52.470001,52.740002,52.084999,52.145,52.145,2743800
11/21/2016,51.255001,52.75,51.255001,52.720001,52.720001,2525800
11/22/2016,52.799999,53.189999,52.535,53.154999,53.154999,2341600
11/23/2016,53.099998,53.799999,52.744999,53.799999,53.799999,3411400
11/25/2016,53.904999,53.950001,53.43,53.615002,53.615002,966800
11/28/2016,53.605,53.884998,53.174999,53.305,53.305,2852600
11/29/2016,53.380001,53.599998,53.185001,53.27,53.27,1888800
11/30/2016,53.27,53.474998,52.299999,52.310001,52.310001,3336400
12/1/2016,52.275002,52.424999,51.415001,51.66,51.66,2415600
12/2/2016,51.700001,52.084999,51.529999,51.685001,51.685001,2652800
12/5/2016,51.84,52.275002,51.665001,51.814999,51.814999,3468800
12/6/2016,51.950001,51.974998,51.52,51.625,51.625,1537200
12/7/2016,51.625,52.450001,51.299999,52.41,52.41,1936400
12/8/2016,52.279999,52.535,52.115002,52.355,52.355,1694400
12/9/2016,52.494999,52.494999,52.195,52.395,52.395,1597200
12/12/2016,52.334999,52.435001,52.18,52.41,52.41,1216800
12/13/2016,52.705002,53.275002,52.244999,53.049999,53.049999,1979000
12/14/2016,53.165001,53.465,52.900002,53.014999,53.014999,2323400
12/15/2016,53.02,53.845001,52.855,53.634998,53.634998,1845600
12/16/2016,53.665001,53.935001,53.34,53.514999,53.514999,3494400
12/19/2016,53.485001,54.09,53.369999,53.674999,53.674999,1102600
12/20/2016,53.945,54.555,53.665001,54.535,54.535,1661000
12/21/2016,54.355,54.494999,54.09,54.285,54.285,1158000
12/22/2016,54.290001,54.395,53.709999,53.805,53.805,1285800
12/23/2016,53.830002,54.099998,53.810001,54,54,624600
12/27/2016,54.130001,54.514999,53.740002,54.07,54.07,1262400
12/28/2016,54.134998,54.134998,53.555,53.599998,53.599998,1376600
12/29/2016,53.724998,54.224998,53.455002,53.639999,53.639999,1399000
12/30/2016,53.82,53.959999,52.98,53.139999,53.139999,1670200
1/3/2017,53.41,53.845001,53.244999,53.669998,53.669998,2142600
1/4/2017,53.66,54.365002,53.654999,54.325001,54.325001,1359000
1/5/2017,54.23,54.59,54.005001,54.305,54.305,1662400
1/6/2017,54.205002,55.005001,54.084999,54.915001,54.915001,1556800
1/9/2017,54.880001,54.945,53.904999,54.049999,54.049999,1879800
1/10/2017,53.98,54.299999,53.775002,54.115002,54.115002,1459200
1/11/2017,53.990002,54.275002,53.895,54.27,54.27,1071200
1/12/2017,54.27,54.805,53.919998,54.709999,54.709999,1700600
1/13/2017,54.695,55.255001,54.584999,55.150002,55.150002,1397800
1/17/2017,55.154999,55.75,54.880001,55.220001,55.220001,1992600
1/18/2017,55.41,55.41,54.924999,55.040001,55.040001,1463400
1/19/2017,54.935001,55.389999,54.529999,54.674999,54.674999,1257800
1/20/2017,55.029999,55.16,54.419998,54.785,54.785,2327400
1/23/2017,54.744999,54.955002,54.259998,54.330002,54.330002,1746000
1/24/2017,54.455002,54.5,54.029999,54.259998,54.259998,2211600
1/25/2017,54.400002,54.674999,54.220001,54.27,54.27,1749200
1/26/2017,54.25,54.404999,53.904999,53.924999,53.924999,1701200
1/27/2017,54.044998,54.145,53.724998,54.049999,54.049999,2079200
1/30/2017,54.025002,54.299999,53.669998,54.075001,54.075001,1908200
1/31/2017,53.970001,54.125,53.52,53.715,53.715,1977600
2/1/2017,53.564999,53.615002,52.360001,52.689999,52.689999,3407800
2/2/2017,52.32,52.974998,52.264999,52.73,52.73,2628000
2/3/2017,53.205002,53.584999,52.255001,53.360001,53.360001,2376600
2/6/2017,53.255001,53.445,53,53.424999,53.424999,1758600
2/7/2017,53.419998,53.450001,53.060001,53.209999,53.209999,1999200
2/8/2017,53.305,54.18,53.099998,53.889999,53.889999,2448200
2/9/2017,53.889999,55.220001,53.705002,54.735001,54.735001,3791400
2/10/2017,54.779999,55.055,54.424999,54.535,54.535,2453200
2/13/2017,54.779999,55.150002,54.68,55.049999,55.049999,2159400
2/14/2017,54.779999,55.18,54.740002,55.07,55.07,1719600
2/15/2017,55.07,55.639999,55.014999,55.540001,55.540001,2675800
2/16/2017,55.619999,55.75,55.220001,55.625,55.625,1670600
2/17/2017,55.625,55.994999,55.330002,55.990002,55.990002,1978200
2/21/2017,55.240002,56.27,55.240002,56.195,56.195,2022200
2/22/2017,56.049999,57.369999,55.509998,56.91,56.91,3976800
2/23/2017,57.080002,57.544998,56.785,57.450001,57.450001,2475000
2/24/2017,57.355,58.16,57.185001,58.150002,58.150002,2062200
2/27/2017,58.02,58.349998,57.724998,57.790001,57.790001,2380600
2/28/2017,57.764999,58.075001,57.544998,57.700001,57.700001,2417800
3/1/2017,58.09,58.709999,57.985001,58.555,58.555,2092200
3/2/2017,58.375,58.615002,58.040001,58.32,58.32,1273600
3/3/2017,58.23,58.77,58.055,58.75,58.75,1279400
3/6/2017,58.41,58.705002,58.255001,58.509998,58.509998,1267600
3/7/2017,58.595001,58.724998,58.349998,58.474998,58.474998,1228800
3/8/2017,58.619999,58.990002,58.34,58.724998,58.724998,2061400
3/9/2017,58.834999,59.014999,58.439999,58.724998,58.724998,2119200
3/10/2017,59.105,59.150002,58.43,58.639999,58.639999,1953000
3/13/2017,58.599998,58.970001,58.535,58.945,58.945,1260200
3/14/2017,58.93,59.055,58.465,58.685001,58.685001,1170600
3/15/2017,59.029999,59.029999,58.400002,58.825001,58.825001,1738400
3/16/2017,58.880001,58.965,58.355,58.630001,58.630001,1426400
3/17/2017,58.889999,59.105,58.584999,58.895,58.895,3381400
3/20/2017,58.955002,58.974998,58.16,58.349998,58.349998,1611600
3/21/2017,58.560001,58.654999,57.759998,58.080002,58.080002,2769000
3/22/2017,56.645,58.224998,56.645,57.939999,57.939999,2725000
3/23/2017,57.869999,58.259998,57.529999,57.924999,57.924999,1857400
3/24/2017,58.049999,58.27,57.744999,57.970001,57.970001,1421200
3/27/2017,57.615002,57.93,57.41,57.744999,57.744999,1600800
3/28/2017,57.689999,58.125,57.41,57.895,57.895,2090000
3/29/2017,57.794998,58.044998,57.564999,57.955002,57.955002,1223600
3/30/2017,57.755001,58.235001,57.755001,57.965,57.965,930600
3/31/2017,57.759998,58.009998,57.645,57.654999,57.654999,1655400
4/3/2017,57.75,58.005001,57.474998,57.82,57.82,2268800
4/4/2017,57.68,58.049999,57.505001,57.689999,57.689999,1559000
4/5/2017,57.84,58.485001,57.68,57.785,57.785,1430000
4/6/2017,57.650002,57.994999,57.575001,57.830002,57.830002,1006600
4/7/2017,57.945,58.07,57.68,57.91,57.91,1464800
4/10/2017,57.724998,58.27,57.645,57.965,57.965,1560200
4/11/2017,57.849998,58.130001,57.560001,58.130001,58.130001,1128400
4/12/2017,57.764999,58.064999,57.735001,57.895,57.895,1294000
4/13/2017,57.994999,58.290001,57.584999,57.595001,57.595001,1333600
4/17/2017,57.855,58.244999,57.855,58.224998,58.224998,1264200
4/18/2017,58.080002,58.305,58.014999,58.174999,58.174999,957200
4/19/2017,58.220001,58.525002,58,58.275002,58.275002,1229200
4/20/2017,58.544998,58.994999,58.285,58.895,58.895,1197800
4/21/2017,58.849998,59.285,58.700001,59.200001,59.200001,2042800
4/24/2017,59.794998,60,59.455002,59.720001,59.720001,1931600
4/25/2017,59.985001,60.044998,59.619999,59.810001,59.810001,1734000
4/26/2017,59.724998,60.220001,59.584999,59.994999,59.994999,2162200
4/27/2017,60.424999,61.455002,59.775002,59.945,59.945,2649400
4/28/2017,60.060001,60.060001,59.185001,59.57,59.57,1655400
5/1/2017,59.75,59.814999,59.415001,59.544998,59.544998,1273400
5/2/2017,59.720001,59.720001,59.145,59.32,59.32,1868400
5/3/2017,59.314999,59.32,58.665001,59.23,59.23,2265200
5/4/2017,59.314999,60.59,58.875,60.125,60.125,2170400
5/5/2017,60.169998,60.205002,59.630001,60,60,1268600
5/8/2017,59.990002,60.09,59.705002,59.919998,59.919998,1238400
5/9/2017,60,60.099998,59.695,59.865002,59.865002,1919200
5/10/2017,59.709999,59.945,59.544998,59.625,59.625,1207200
5/11/2017,59.485001,59.950001,59.049999,59.93,59.93,1217000
5/12/2017,59.82,59.955002,59.595001,59.889999,59.889999,1055800
5/15/2017,59.814999,60.470001,59.814999,60.450001,60.450001,1457000
5/16/2017,60.125,60.57,59.744999,59.875,59.875,1540200
5/17/2017,59.505001,60.005001,59.365002,59.564999,59.564999,1761000
5/18/2017,59.650002,60.185001,59.474998,60.02,60.02,1433800
5/19/2017,60.060001,60.555,59.735001,60.34,60.34,1767000
5/22/2017,60.375,61.244999,60.34,61.16,61.16,1606200
5/23/2017,61.455002,61.584999,61.029999,61.169998,61.169998,1511600
5/24/2017,61.134998,61.395,61,61.380001,61.380001,1186000
5/25/2017,61.435001,62.400002,61.41,62.259998,62.259998,1628200
5/26/2017,62.294998,62.404999,61.935001,62.044998,62.044998,1102800
5/30/2017,61.965,62.349998,61.845001,62.264999,62.264999,1018200
5/31/2017,62.445,62.665001,62.165001,62.639999,62.639999,3064200
6/1/2017,62.695,62.82,62.189999,62.615002,62.615002,1792000
6/2/2017,62.799999,62.955002,62.285,62.855,62.855,1534800
6/5/2017,63,63.139999,62.525002,62.73,62.73,1268800
6/6/2017,62.705002,62.900002,62.154999,62.215,62.215,2307600
6/7/2017,62.25,62.580002,61.990002,62.549999,62.549999,1400400
6/8/2017,62.485001,62.59,61.419998,61.875,61.875,1643200
6/9/2017,61.959999,62.209999,60.974998,61.43,61.43,1646200
6/12/2017,61.224998,61.794998,61.130001,61.59,61.59,1749400
6/13/2017,61.564999,62.345001,61.404999,62.255001,62.255001,1328800
6/14/2017,62.52,62.775002,61.845001,62.310001,62.310001,1471400
6/15/2017,61.950001,62.775002,61.685001,62.735001,62.735001,1282800
6/16/2017,60.869999,62.794998,60.869999,62.325001,62.325001,3464800
6/19/2017,62.529999,62.66,62.325001,62.595001,62.595001,1556200
6/20/2017,62.384998,62.974998,62.195,62.310001,62.310001,1924800
6/21/2017,62.369999,62.880001,62.154999,62.689999,62.689999,2306400
6/22/2017,62.610001,62.810001,61.974998,62.455002,62.455002,1367200
6/23/2017,62.485001,62.73,62.32,62.400002,62.400002,2779400
6/26/2017,62.529999,63.549999,62.07,62.165001,62.165001,1292400
6/27/2017,61.93,62.040001,61.404999,61.424999,61.424999,1336200
6/28/2017,61.580002,62.125,61.150002,62.029999,62.029999,1563800
6/29/2017,61.810001,61.82,60.185001,60.805,60.805,2319000
6/30/2017,61.07,61.384998,60.685001,61.169998,61.169998,2035600
7/3/2017,61.380001,61.740002,60.619999,60.654999,60.654999,923000
7/5/2017,60.744999,61.360001,60.639999,61.174999,61.174999,1739000
7/6/2017,60.805,61.049999,60.365002,60.895,60.895,1668800
7/7/2017,61,61.735001,61,61.384998,61.384998,1408800
7/10/2017,61.445,61.549999,61.235001,61.400002,61.400002,1013200
7/11/2017,61.369999,61.445,60.884998,61.014999,61.014999,2213800
7/12/2017,61.389999,61.77,61.345001,61.720001,61.720001,1288800
7/13/2017,61.73,61.965,61.439999,61.634998,61.634998,1419200
7/14/2017,61.834999,61.93,61.654999,61.805,61.805,1028600
7/17/2017,62.035,62.75,61.994999,62.625,62.625,1673600
7/18/2017,62.560001,62.720001,62.240002,62.529999,62.529999,1289200
7/19/2017,62.705002,63.014999,62.5,62.880001,62.880001,1117000
7/20/2017,62.915001,63.240002,62.73,63.115002,63.115002,1021400
7/21/2017,62.889999,63.630001,62.889999,63.355,63.355,1172000
7/24/2017,63.255001,63.465,62.974998,63.240002,63.240002,1535200
7/25/2017,63.25,63.595001,63.035,63.195,63.195,797600
7/26/2017,63.314999,63.605,63.174999,63.505001,63.505001,747400
7/27/2017,63.445,63.73,63.18,63.485001,63.485001,1246000
7/28/2017,63.32,63.650002,62.904999,63.115002,63.115002,923200
7/31/2017,63.41,64.285004,63.314999,64.25,64.25,2789200
8/1/2017,64.285004,64.675003,64.029999,64.635002,64.635002,2220800
8/2/2017,62.27,64.425003,61.959999,61.985001,61.985001,4454800
8/3/2017,62.084999,62.235001,61.389999,61.985001,61.985001,2251800
8/4/2017,62.200001,62.200001,61.43,61.540001,61.540001,1943400
8/7/2017,61.544998,62.134998,61.445,62.040001,62.040001,1626000
8/8/2017,61.724998,62.060001,61.654999,61.790001,61.790001,1020600
8/9/2017,61.634998,61.825001,61.32,61.650002,61.650002,1097000
8/10/2017,61.305,61.790001,61.134998,61.244999,61.244999,1286600
8/11/2017,61.439999,61.715,61.369999,61.419998,61.419998,898800
8/14/2017,61.485001,62.134998,61.485001,62.025002,62.025002,1137400
8/15/2017,62.014999,62.459999,61.875,62.349998,62.349998,1114400
8/16/2017,62.490002,62.735001,61.990002,62.415001,62.415001,1218200
8/17/2017,62.049999,62.169998,60.5,60.544998,60.544998,2350600
8/18/2017,60.470001,60.860001,59.849998,60.18,60.18,1857800
8/21/2017,60.32,60.575001,60.044998,60.384998,60.384998,1649800
8/22/2017,60.575001,61.380001,60.509998,61.310001,61.310001,1274400
8/23/2017,61.110001,61.244999,60.764999,61.075001,61.075001,973600
8/24/2017,61.025002,61.150002,60.669998,60.755001,60.755001,897400
8/25/2017,60.994999,61.470001,60.834999,61.16,61.16,1739600
8/28/2017,61.330002,61.549999,61.25,61.415001,61.415001,891600
8/29/2017,61.095001,61.595001,61.084999,61.509998,61.509998,1152400
8/30/2017,61.52,61.855,61.32,61.605,61.605,1145800
8/31/2017,61.869999,62.025002,61.615002,61.855,61.855,1689000
9/1/2017,62.095001,62.310001,61.330002,61.5,61.5,955800
9/5/2017,61.290001,61.355,60.66,60.93,60.93,1737200
9/6/2017,61.185001,61.330002,60.584999,61.205002,61.205002,2338400
9/7/2017,61.465,61.785,61.084999,61.415001,61.415001,1207200
9/8/2017,61.334999,61.73,61.014999,61.330002,61.330002,1417400
9/11/2017,61.700001,62.235001,61.400002,62.16,62.16,1179400
9/12/2017,62.154999,62.490002,61.959999,62.290001,62.290001,1050000
9/13/2017,62.029999,62.169998,61.794998,61.994999,61.994999,977800
9/14/2017,61.799999,62.049999,61.580002,61.775002,61.775002,1304800
9/15/2017,61.810001,62.154999,61.509998,62.025002,62.025002,2969000
9/18/2017,61.955002,62.785,61.884998,62.764999,62.764999,1524400
9/19/2017,62.825001,63.130001,62.514999,62.584999,62.584999,1133000
9/20/2017,62.705002,62.919998,62.195,62.549999,62.549999,1041000
9/21/2017,62.544998,62.634998,62.145,62.380001,62.380001,1167400
9/22/2017,62.279999,63.145,62.235001,63.115002,63.115002,1639000
9/25/2017,62.895,63.575001,62.75,63.555,63.555,2289800
9/26/2017,63.805,63.955002,63.5,63.740002,63.740002,1895600
9/27/2017,63.994999,64.315002,63.93,64.18,64.18,1809400
9/28/2017,63.875,64.32,63.834999,64.105003,64.105003,1888200
9/29/2017,64.059998,64.805,63.935001,64.480003,64.480003,2444000
10/2/2017,64.610001,64.904999,64.165001,64.434998,64.434998,1349400
10/3/2017,64.574997,64.760002,64.379997,64.415001,64.415001,1093400
10/4/2017,64.294998,64.385002,63.84,64.290001,64.290001,967000
10/5/2017,64.480003,64.620003,64.074997,64.455002,64.455002,1383000
10/6/2017,64.449997,64.449997,63.584999,63.740002,63.740002,2666400
10/9/2017,63.779999,63.93,63.605,63.755001,63.755001,1903200
10/10/2017,63.970001,64.324997,63.865002,63.935001,63.935001,1401600
10/11/2017,63.855,63.965,63.224998,63.369999,63.369999,1669200
10/12/2017,63.365002,63.794998,63.349998,63.584999,63.584999,2821400
10/13/2017,63.384998,64,63.384998,63.540001,63.540001,1405400
10/16/2017,63.52,63.75,63.375,63.599998,63.599998,1252000
10/17/2017,63.540001,63.705002,63.154999,63.314999,63.314999,931200
10/18/2017,63.25,63.755001,63.25,63.535,63.535,1193600
10/19/2017,63.474998,63.884998,63.32,63.775002,63.775002,957200
10/20/2017,64.065002,64.290001,63.904999,64.220001,64.220001,1181400
10/23/2017,64.345001,64.599998,63.915001,63.994999,63.994999,1348400
10/24/2017,64,64.235001,63.57,63.695,63.695,1933600
10/25/2017,63.445,64.300003,63.32,64.105003,64.105003,2131000
10/26/2017,64.540001,64.754997,64.279999,64.470001,64.470001,930400
10/27/2017,64.355003,65.099998,64.245003,65.089996,65.089996,1617200
10/30/2017,65.025002,65.089996,64.360001,64.724998,64.724998,1909600
10/31/2017,64.595001,64.849998,64.254997,64.714996,64.714996,2634600
11/1/2017,62,62.895,60.189999,62.759998,62.759998,10332000
11/2/2017,62.810001,63.59,62.674999,63.290001,63.290001,3104600
11/3/2017,63.23,63.549999,63.07,63.514999,63.514999,2077200
11/6/2017,63.48,63.904999,63.294998,63.884998,63.884998,2456800
11/7/2017,63.869999,63.965,63.169998,63.485001,63.485001,1943200
11/8/2017,63.380001,64.555,63.264999,64.410004,64.410004,1401000
11/9/2017,64.059998,64.580002,63.709999,64.440002,64.440002,1847200
11/10/2017,64.269997,64.269997,63.790001,64,64,965400
11/13/2017,63.985001,64.285004,63.689999,64.080002,64.080002,1387000
11/14/2017,63.900002,64.925003,63.759998,64.864998,64.864998,1428600
11/15/2017,64.764999,64.915001,64,64.260002,64.260002,1989200
11/16/2017,64.455002,65.050003,64.360001,64.769997,64.769997,1337000
11/17/2017,64.720001,64.739998,63.959999,64.195,64.195,1611000
11/20/2017,64.120003,64.410004,63.889999,64.160004,64.160004,1371400
11/21/2017,64.355003,64.375,63.895,64.135002,64.135002,1581000
11/22/2017,64.144997,64.32,63.764999,63.855,63.855,1376000
11/24/2017,63.794998,64.125,63.650002,64.065002,64.065002,681000
11/27/2017,64.190002,64.315002,63.834999,64.080002,64.080002,1191200
11/28/2017,64.055,64.285004,63.880001,64.205002,64.205002,2188800
11/29/2017,64.184998,64.495003,63.794998,64.360001,64.360001,1915800
11/30/2017,64.555,65.925003,64.555,65.724998,65.724998,3568000
12/1/2017,65.25,65.904999,64.095001,65.205002,65.205002,2301000
12/4/2017,65.695,66.555,65.464996,66.120003,66.120003,2270000
12/5/2017,66.120003,66.285004,65.309998,65.440002,65.440002,1550200
12/6/2017,65.57,65.754997,65.004997,65.279999,65.279999,1658200
12/7/2017,65.154999,65.699997,65.010002,65.599998,65.599998,1431200
12/8/2017,65.945,66.059998,65.635002,65.860001,65.860001,1142400
12/11/2017,65.699997,65.915001,65.565002,65.915001,65.915001,1514400
12/12/2017,66,66.160004,65.544998,65.599998,65.599998,1252000
12/13/2017,65.730003,66.035004,65.139999,65.404999,65.404999,1732000
12/14/2017,65.370003,65.5,64.919998,64.949997,64.949997,1519400
12/15/2017,65.480003,66.139999,64.705002,65.980003,65.980003,3525600
12/18/2017,66.160004,66.68,66.055,66.169998,66.169998,1495000
12/19/2017,66.264999,66.449997,65.709999,66.080002,66.080002,1207400
12/20/2017,66.385002,66.385002,65.779999,65.794998,65.794998,1263200
12/21/2017,65.934998,66.135002,65.239998,65.315002,65.315002,1123000
12/22/2017,65.184998,65.489998,65.095001,65.160004,65.160004,819400
12/26/2017,65.199997,65.775002,65.019997,65.699997,65.699997,876000
12/27/2017,65.614998,65.824997,65.514999,65.745003,65.745003,1353600
12/28/2017,65.949997,66.050003,65.580002,65.995003,65.995003,1158000
12/29/2017,65.934998,66.239998,65.535004,65.565002,65.565002,1182800
1/2/2018,65.980003,65.985001,64.910004,65.175003,65.175003,1546400
1/3/2018,65.285004,65.995003,65.245003,65.705002,65.705002,1273400
1/4/2018,65.894997,66.699997,65.894997,66.629997,66.629997,1496000
1/5/2018,66.82,67.495003,66.434998,67.290001,67.290001,1625200
1/8/2018,67.205002,67.639999,66.985001,67.425003,67.425003,1457400
1/9/2018,67.425003,68.370003,67.214996,68.144997,68.144997,1663400
1/10/2018,68.025002,68.690002,67.625,68.504997,68.504997,2211800
1/11/2018,68.440002,68.955002,68.190002,68.915001,68.915001,1579600
1/12/2018,68.900002,69.035004,68.535004,68.610001,68.610001,1528200
1/16/2018,68.860001,69.279999,68.669998,68.754997,68.754997,1848400
1/17/2018,69.360001,69.625,69.050003,69.125,69.125,3045800
1/18/2018,69.154999,69.285004,68.769997,68.970001,68.970001,1528800
1/19/2018,68.794998,69.345001,68.550003,69.055,69.055,1638200
1/22/2018,69.114998,70.099998,69.050003,70.095001,70.095001,1503000
1/23/2018,69.584999,70.540001,69.474998,70.195,70.195,1574200
1/24/2018,70.495003,70.639999,69.955002,70.07,70.07,1750200
1/25/2018,70.290001,70.574997,69.815002,70.400002,70.400002,1331000
1/26/2018,70.764999,71.404999,70.239998,71.290001,71.290001,1485600
1/29/2018,71.150002,71.995003,71.004997,71.514999,71.514999,2438800
1/30/2018,71.584999,72.099998,71.245003,71.269997,71.269997,2970400
1/31/2018,71.220001,71.220001,70.065002,70.419998,70.419998,2968600
2/1/2018,70.339996,70.934998,69.724998,70.050003,70.050003,2108400
2/2/2018,69.709999,69.989998,68.709999,68.775002,68.775002,2321200
2/5/2018,68.849998,69.290001,65.004997,65.055,65.055,4263200
2/6/2018,64.144997,65.595001,62.759998,65.375,65.375,5878400
2/7/2018,64.889999,65.495003,64.285004,64.584999,64.584999,4752200
2/8/2018,71.074997,71.080002,66.379997,66.525002,66.525002,7270600
2/9/2018,67.400002,69.220001,66.885002,68.730003,68.730003,5312600
2/12/2018,69.065002,70.315002,68.900002,69.32,69.32,3665600
2/13/2018,68.904999,69.769997,68.245003,69.514999,69.514999,1628800
2/14/2018,69.254997,69.555,68.580002,69.199997,69.199997,2616600
2/15/2018,69.550003,70.245003,68.940002,70.224998,70.224998,2041400
2/16/2018,70.25,71.709999,70.230003,71.360001,71.360001,2467400
2/20/2018,70.925003,71.709999,70.644997,70.855003,70.855003,2348400
2/21/2018,71.285004,71.489998,69.855003,69.894997,69.894997,2115400
2/22/2018,70.084999,71.400002,70.084999,71.055,71.055,1809400
2/23/2018,71.5,73.129997,71.309998,73.095001,73.095001,2910800
2/26/2018,73.434998,73.68,72.489998,72.68,72.68,2279600
2/27/2018,72.870003,73.714996,72.055,72.105003,72.105003,3182800
2/28/2018,72.550003,73.004997,71.690002,71.695,71.695,3066800
3/1/2018,71.925003,72.294998,70.485001,70.934998,70.934998,3111800
3/2/2018,70.654999,72.169998,70.330002,71.989998,71.989998,2693200
3/5/2018,71.404999,72.629997,71.195,72.464996,72.464996,1933000
3/6/2018,72.495003,72.559998,71.794998,72.110001,72.110001,2003200
3/7/2018,71.834999,72.695,71.830002,72.529999,72.529999,1562200
3/8/2018,72.730003,73.400002,72.730003,73.050003,73.050003,1277000
3/9/2018,73.43,74.209999,73.214996,74.114998,74.114998,2001000
3/12/2018,74.264999,74.324997,73.675003,73.82,73.82,2093800
3/13/2018,73.915001,74.245003,73.290001,73.75,73.75,3951200
3/14/2018,73.970001,74.169998,73.410004,73.794998,73.794998,3121800
3/15/2018,73.730003,74.355003,73.565002,73.834999,73.834999,1692800
3/16/2018,74.010002,74.455002,73.635002,74.220001,74.220001,3003000
3/19/2018,73.900002,74.195,72.855003,73.620003,73.620003,1482000
3/20/2018,73.709999,73.989998,72.860001,73.459999,73.459999,1756900
3/21/2018,73.629997,74.300003,73.019997,73.169998,73.169998,2060800
3/22/2018,72.860001,72.989998,71.25,71.339996,71.339996,1579100
3/23/2018,71.290001,71.540001,70,70.010002,70.010002,2029700
3/26/2018,70.980003,71.540001,70.07,71.279999,71.279999,1941300
3/27/2018,71.699997,71.919998,69.769997,70.279999,70.279999,1779600
3/28/2018,70.43,71.410004,70.059998,70.739998,70.739998,2524100
3/29/2018,71.25,71.900002,70.160004,71.309998,71.309998,1586000
4/2/2018,71.040001,71.550003,69.68,70.540001,70.540001,2350100
